Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
9,1701408254715,01/12/2023 05:24:14,1701408253424,-5,01/12/2023 00:24:13,146089,8,task-umle,,33342394,BLIND,9872265,,complete,,65696c6c6ea276f3fef4874a,mobile,undefined K,Android 10,Chrome 119.0.0.0,800x360,723x280,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,6,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,4.600000023841858,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701408264502,01/12/2023 05:24:24,1701408263386,-5,01/12/2023 00:24:23,146089,8,task-umle,,33342394,BLIND,9872265,,complete,,65696c6c6ea276f3fef4874a,mobile,undefined K,Android 10,Chrome 119.0.0.0,800x360,723x280,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,6,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,9965.699999988079,,,0,,0,1,0,,,,,,Task,façön.wav,façön
11,1701408264659,01/12/2023 05:24:24,1701408263388,-5,01/12/2023 00:24:23,146089,8,task-umle,,33342394,BLIND,9872265,,complete,,65696c6c6ea276f3fef4874a,mobile,undefined K,Android 10,Chrome 119.0.0.0,800x360,723x280,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,6,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,9965.699999988079,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701408264659,01/12/2023 05:24:24,1701408263393,-5,01/12/2023 00:24:23,146089,8,task-umle,,33342394,BLIND,9872265,,complete,,65696c6c6ea276f3fef4874a,mobile,undefined K,Android 10,Chrome 119.0.0.0,800x360,723x280,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,6,,,,,yes,Spreadsheet1,,,END TASK,,,,,57903,,,,,0,1,0,,,,,,,,
1,1701410003280,01/12/2023 05:53:23,1701410002829,-7,30/11/2023 22:53:22,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701410008172,01/12/2023 05:53:28,1701410007756,-7,30/11/2023 22:53:27,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4880.899999976158,,,,,0,1,0,,,,,,Prompt,,
3,1701410008369,01/12/2023 05:53:28,1701410007768,-7,30/11/2023 22:53:27,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701410008369,01/12/2023 05:53:28,1701410007780,-7,30/11/2023 22:53:27,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,14.400000095367432,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701410019076,01/12/2023 05:53:39,1701410018524,-7,30/11/2023 22:53:38,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,10757.700000047684,,,91,,0,1,0,,,,,,Task,marar.wav,marar
6,1701410019268,01/12/2023 05:53:39,1701410018525,-7,30/11/2023 22:53:38,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,10757.700000047684,,,,,0,1,0,,,,,,Task,marar.wav,marar
7,1701410019268,01/12/2023 05:53:39,1701410018534,-7,30/11/2023 22:53:38,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
8,1701410019268,01/12/2023 05:53:39,1701410018537,-7,30/11/2023 22:53:38,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.6999999284744263,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
9,1701410026949,01/12/2023 05:53:46,1701410026542,-7,30/11/2023 22:53:46,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,8007.199999928474,,,56,,0,1,0,,,,,,Task,façön.wav,façön
10,1701410027145,01/12/2023 05:53:47,1701410026543,-7,30/11/2023 22:53:46,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,8007.199999928474,,,,,0,1,0,,,,,,Task,façön.wav,façön
11,1701410027145,01/12/2023 05:53:47,1701410026545,-7,30/11/2023 22:53:46,146089,8,task-umle,,33342526,BLIND,9872289,,complete,,656973fb0e913fda4f78ecc7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,,,END TASK,,,,,23716,,,,,0,1,0,,,,,,,,
1,1701410570383,01/12/2023 06:02:50,1701410570127,11,01/12/2023 17:02:50,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701410583087,01/12/2023 06:03:03,1701410581782,11,01/12/2023 17:03:01,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11615,,,,,0,1,0,,,,,,Prompt,,
3,1701410583453,01/12/2023 06:03:03,1701410581791,11,01/12/2023 17:03:01,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701410583453,01/12/2023 06:03:03,1701410581793,11,01/12/2023 17:03:01,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701410594936,01/12/2023 06:03:14,1701410593671,11,01/12/2023 17:03:13,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,11879,,,73,,0,1,0,,,,,,Task,marar.wav,marar
6,1701410595379,01/12/2023 06:03:15,1701410593673,11,01/12/2023 17:03:13,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,11879,,,,,0,1,0,,,,,,Task,marar.wav,marar
7,1701410595379,01/12/2023 06:03:15,1701410593685,11,01/12/2023 17:03:13,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
8,1701410595379,01/12/2023 06:03:15,1701410593687,11,01/12/2023 17:03:13,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
9,1701410605485,01/12/2023 06:03:25,1701410604229,11,01/12/2023 17:03:24,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,10543,,,35,,0,1,0,,,,,,Task,façön.wav,façön
10,1701410605825,01/12/2023 06:03:25,1701410604231,11,01/12/2023 17:03:24,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,10543,,,,,0,1,0,,,,,,Task,façön.wav,façön
11,1701410605825,01/12/2023 06:03:25,1701410604233,11,01/12/2023 17:03:24,146089,8,task-umle,,33342584,BLIND,9872297,,complete,,656975de58327133884b3785,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,428x926,832x372,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,,,END TASK,,,,,34106,,,,,0,1,0,,,,,,,,
1,1701414109334,01/12/2023 07:01:49,1701414109241,0,01/12/2023 07:01:49,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701414142701,01/12/2023 07:02:22,1701414142481,0,01/12/2023 07:02:22,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,33217,,,,,0,1,0,,,,,,Prompt,,
3,1701414142770,01/12/2023 07:02:22,1701414142500,0,01/12/2023 07:02:22,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701414142770,01/12/2023 07:02:22,1701414142507,0,01/12/2023 07:02:22,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701414149656,01/12/2023 07:02:29,1701414149434,0,01/12/2023 07:02:29,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6934,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701414175851,01/12/2023 07:02:55,1701414175576,0,01/12/2023 07:02:55,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,33075,,,89,,0,1,0,,,,,,Task,marar.wav,marar
7,1701414175949,01/12/2023 07:02:55,1701414175586,0,01/12/2023 07:02:55,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,33075,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701414175949,01/12/2023 07:02:55,1701414175597,0,01/12/2023 07:02:55,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701414175949,01/12/2023 07:02:55,1701414175599,0,01/12/2023 07:02:55,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701414190057,01/12/2023 07:03:10,1701414189837,0,01/12/2023 07:03:09,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,14240,,,48,,0,1,0,,,,,,Task,façön.wav,façön
11,1701414190157,01/12/2023 07:03:10,1701414189850,0,01/12/2023 07:03:09,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,14240,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701414190157,01/12/2023 07:03:10,1701414189852,0,01/12/2023 07:03:09,146089,8,task-umle,,33342925,BLIND,9872389,,complete,,656983552cffcd8156cf027a,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,,,END TASK,,,,,80611,,,,,0,1,0,,,,,,,,
1,1701413994533,01/12/2023 06:59:54,1701413994362,1,01/12/2023 07:59:54,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701414012864,01/12/2023 07:00:12,1701414012884,1,01/12/2023 08:00:12,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,18433.300000190735,,,,,0,1,0,,,,,,Prompt,,
3,1701414012961,01/12/2023 07:00:12,1701414012903,1,01/12/2023 08:00:12,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701414012961,01/12/2023 07:00:12,1701414012922,1,01/12/2023 08:00:12,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,21.800000190734863,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701414016258,01/12/2023 07:00:16,1701414016312,1,01/12/2023 08:00:16,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3411.9000000953674,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701414019584,01/12/2023 07:00:19,1701414019607,1,01/12/2023 08:00:19,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,6706.599999904633,,,99,,0,1,0,,,,,,Task,marar.wav,marar
7,1701414019700,01/12/2023 07:00:19,1701414019609,1,01/12/2023 08:00:19,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,6706.599999904633,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701414019700,01/12/2023 07:00:19,1701414019627,1,01/12/2023 08:00:19,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701414019700,01/12/2023 07:00:19,1701414019632,1,01/12/2023 08:00:19,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,5.600000381469727,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701414026946,01/12/2023 07:00:26,1701414026987,1,01/12/2023 08:00:26,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,7360.300000190735,,,50,,0,1,0,,,,,,Task,façön.wav,façön
11,1701414027036,01/12/2023 07:00:27,1701414026989,1,01/12/2023 08:00:26,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,7360.300000190735,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701414027036,01/12/2023 07:00:27,1701414026993,1,01/12/2023 08:00:26,146089,8,task-umle,,33342911,BLIND,9872391,,complete,,6569838fa782f752f59cdf7d,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x607,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,1,yes,Spreadsheet1,,,END TASK,,,,,32631,,,,,0,1,0,,,,,,,,
1,1701414701279,01/12/2023 07:11:41,1701414700935,0,01/12/2023 07:11:40,146089,8,task-umle,,33342988,BLIND,9872397,,complete,,656984bfd2d8b133155104ac,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701414721608,01/12/2023 07:12:01,1701414721496,0,01/12/2023 07:12:01,146089,8,task-umle,,33342988,BLIND,9872397,,complete,,656984bfd2d8b133155104ac,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20546.799999952316,,,,,0,1,0,,,,,,Prompt,,
3,1701414721688,01/12/2023 07:12:01,1701414721502,0,01/12/2023 07:12:01,146089,8,task-umle,,33342988,BLIND,9872397,,complete,,656984bfd2d8b133155104ac,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701414721688,01/12/2023 07:12:01,1701414721510,0,01/12/2023 07:12:01,146089,8,task-umle,,33342988,BLIND,9872397,,complete,,656984bfd2d8b133155104ac,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,8.800000071525574,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701414733254,01/12/2023 07:12:13,1701414733215,0,01/12/2023 07:12:13,146089,8,task-umle,,33342988,BLIND,9872397,,complete,,656984bfd2d8b133155104ac,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,11713.700000047684,,,100,,0,1,0,,,,,,Task,marar.wav,marar
6,1701414741991,01/12/2023 07:12:21,1701414733216,0,01/12/2023 07:12:13,146089,8,task-umle,,33342988,BLIND,9872397,,complete,,656984bfd2d8b133155104ac,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,3,test passed,,,2,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,11713.700000047684,,,,,0,1,0,,,,,,Task,marar.wav,marar
